genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05270			1080668	1081927	+	1260	codB	cytosine permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05275			1081917	1083200	+	1284		cytosine deaminase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05280			1083537	1084436	-	900		transcriptional regulator CynR						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05285			1084545	1085204	+	660		carbonic anhydrase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05290			1085235	1085705	+	471		cyanate hydratase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05295			1085711	1086892	+	1182	cynX	cyanate transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05300			1086995	1087606	-	612	lacA	galactoside O-acetyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05305			1087672	1088925	-	1254	lacY	galactoside permease						
37762.5	Escherichia coli B	CP014268	RefSeq	pseudogene		C2566_05310			1088977	1091220	-	2244	lacZ							
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05310			1088977	1091220	-	2244	lacZ	beta-D-galactosidase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05315			1091586	1094237	-	2652		DNA polymerase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05320			1094268	1094717	-	450		beta-galactosidase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05325			1094840	1095799	-	960	lacI	lac repressor						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05330			1095999	1096832	-	834		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05335			1097023	1098687	+	1665	mhpA	3-(3-hydroxyphenyl)propionate hydroxylase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05340			1098689	1099633	+	945	mhpB	3-(2,3-dihydroxyphenyl)propionate dioxygenase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05345			1099651	1100517	+	867		2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05350			1100527	1101336	+	810		2-keto-4-pentenoate hydratase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05355			1101333	1102283	+	951		acetaldehyde dehydrogenase (acetylating)						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05360			1102280	1103293	+	1014		4-hydroxy-2-oxovalerate aldolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05365			1103671	1104882	+	1212		3-(3-hydroxy-phenyl)propionate transporter MhpT						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05370			1104984	1105523	+	540		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05375			1105749	1106582	-	834		S-formylglutathione hydrolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05380			1106675	1107784	-	1110		S-(hydroxymethyl)glutathione dehydrogenase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05385			1107819	1108094	-	276		regulator protein FrmR						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05390			1108280	1109053	-	774		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05395			1109135	1109638	-	504		transposase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05400			1109996	1110958	+	963	tauA	taurine ABC transporter substrate-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05405			1110971	1111738	+	768	tauB	taurine transporter ATP-binding subunit						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05410			1111735	1112562	+	828		taurine transporter subunit						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05415			1112559	1113410	+	852	tauD	taurine dioxygenase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05420			1113517	1114491	-	975		delta-aminolevulinic acid dehydratase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05425			1115014	1117920	+	2907		pertactin						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05430			1118008	1118631	+	624		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05435			1118632	1119789	-	1158		beta-lactam-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05440			1119927	1120121	+	195		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05445			1120141	1121361	+	1221		microcin B17 transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05450			1121374	1122468	+	1095		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05455			1122527	1122835	-	309		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05460			1123095	1123307	+	213		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05465			1123331	1124425	-	1095		D-alanine--D-alanine ligase A						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05470			1124506	1124706	+	201		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05475			1124888	1125148	+	261		anti-RssB factor						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05480			1125249	1126664	+	1416		alkaline phosphatase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05485			1126783	1127103	+	321		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05490			1127205	1128320	+	1116	adrA	diguanylate cyclase AdrA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05495			1128337	1129146	-	810		pyrroline-5-carboxylate reductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05500			1129266	1129724	+	459		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05505			1129907	1130431	+	525	aroL	shikimate kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05510			1130481	1130672	+	192		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05515			1130703	1130900	+	198		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05520			1130930	1131607	+	678		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05525			1131679	1131963	+	285		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05530			1132171	1132452	+	282		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05535			1132620	1133123	-	504		transposase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05540			1133387	1134298	-	912		recombination associated protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05545			1134423	1135331	+	909		fructokinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05550			1135576	1136760	-	1185		MFS transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05555			1136886	1140032	-	3147		exonuclease SbcC						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05560			1140029	1141231	-	1203		exonuclease sbcCD subunit D						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05565			1141421	1142110	+	690		two-component system response regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05570			1142168	1143463	+	1296	phoR	PAS domain-containing sensor histidine kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05575			1143870	1145189	+	1320		branched-chain amino acid ABC transporter substrate-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05580			1145265	1146638	+	1374	proY	proline-specific permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05585			1146794	1148611	+	1818		alpha-glycosidase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05590			1148616	1149197	-	582		ACP phosphodiesterase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05595			1149290	1150360	+	1071	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05600			1150416	1151543	+	1128	tgt	tRNA guanosine(34) transglycosylase Tgt						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05605			1151566	1151898	+	333	yajC	preprotein translocase subunit YajC						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05610			1151926	1153773	+	1848	secD	preprotein translocase subunit SecD						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05615			1153784	1154755	+	972		preprotein translocase subunit SecF						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05620			1154884	1155231	+	348		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05625			1155245	1155367	+	123		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05630			1155408	1156292	-	885		nucleoside-specific channel-forming protein Tsx						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05635			1156591	1157130	-	540		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05640			1157281	1157730	+	450		NrdR family transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05645			1157734	1158837	+	1104	ribD	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05650			1158926	1159396	+	471	ribH	6,7-dimethyl-8-ribityllumazine synthase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05655			1159416	1159835	+	420	nusB	N utilization substance protein B						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05660			1159913	1160890	+	978		thiamine monophosphate kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05665			1160868	1161386	+	519		phosphatidylglycerophosphatase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05670			1161440	1162414	-	975		oxidoreductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05675			1162594	1164456	-	1863		1-deoxy-D-xylulose-5-phosphate synthase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05680			1164481	1165380	-	900		geranyl transferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05685			1165380	1165622	-	243		exodeoxyribonuclease VII small subunit						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05690			1165828	1167276	+	1449		tRNA 4-thiouridine(8) synthase ThiI						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05695			1167330	1167920	-	591		oxidative-stress-resistance chaperone						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05700			1167883	1168794	-	912		2-dehydropantoate 2-reductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05705			1168962	1169453	+	492		YajQ family cyclic di-GMP-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05710			1169581	1170945	-	1365		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05715			1171362	1172297	+	936		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05720			1172353	1172895	-	543		acetyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05725			1172879	1173190	-	312		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05730			1173375	1174265	-	891		protoheme IX farnesyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05735			1174277	1174606	-	330		cytochrome o ubiquinol oxidase subunit IV						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05740			1174606	1175220	-	615		cytochrome o ubiquinol oxidase subunit III						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05745			1175210	1177201	-	1992		cytochrome ubiquinol oxidase subunit I						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05750			1177223	1178170	-	948		cytochrome ubiquinol oxidase subunit II						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05755			1178632	1180107	-	1476	ampG	AmpG family muropeptide MFS transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05760			1180151	1180729	-	579		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05765			1181034	1181351	+	318		transcriptional regulator BolA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05770			1181360	1181548	+	189		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05775			1181695	1182993	+	1299		trigger factor						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05780			1183239	1183862	+	624		ATP-dependent Clp protease proteolytic subunit						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05785			1183988	1185262	+	1275	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05790			1185531	1186643	-	1113		transposase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05795			1186799	1189153	+	2355		DNA-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05800			1189362	1189634	+	273		DNA-binding protein HU						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05805			1189826	1191697	+	1872		molecular chaperone						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05810			1191848	1192219	+	372		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05815			1192325	1192723	+	399		thioesterase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05820			1192775	1193470	-	696		7-cyano-7-deazaguanine synthase QueC						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05825			1193535	1195235	-	1701		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05830			1195335	1196153	+	819		thiamin pyrimidine pyrophosphate hydrolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05835			1196306	1196764	+	459		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05840			1196794	1198566	+	1773		multidrug ABC transporter ATP-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05845			1198559	1200340	+	1782		multidrug ABC transporter ATP-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05850			1200521	1200859	+	339		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05855			1200889	1202175	+	1287		ammonium transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05860			1202224	1203084	-	861		acyl-CoA thioesterase II						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05865			1203302	1203874	+	573		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05870			1203905	1204216	-	312		cysteine methyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	ncRNA		C2566_05875			1204379	1204475	+	97	ffs	signal recognition particle sRNA small type						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05880			1204595	1204948	+	354		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05885			1204990	1206540	-	1551		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05890			1206704	1207174	-	471		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05895			1207290	1207841	-	552		maltose acetyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05900			1208013	1208231	-	219		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05905			1208257	1208631	-	375		Hha toxicity attenuator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05910			1209177	1212326	-	3150		multidrug transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05915			1212349	1213542	-	1194		efflux transporter periplasmic adaptor subunit						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05920			1213684	1214331	+	648		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05925			1214459	1217821	+	3363		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05930			1217859	1217999	-	141		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05935			1218033	1218194	-	162		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05940			1218208	1218735	-	528		primosomal replication protein N''						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05945			1218805	1219182	+	378		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05950			1219335	1219886	+	552		adenine phosphoribosyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05955			1220015	1221946	+	1932		DNA polymerase III subunit gamma/tau						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05960			1221999	1222328	+	330		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05965			1222328	1222933	+	606	recR	recombination protein RecR						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05970			1223043	1224917	+	1875		molecular chaperone HtpG						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05975			1225098	1225742	+	645	adk	adenylate kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05980			1225978	1226940	+	963		ferrochelatase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05985			1226937	1227896	-	960		acetylesterase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05990			1228048	1229352	+	1305		inosine/guanosine kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_05995			1229485	1231161	-	1677		cation:proton antiport protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_06000			1231399	1232619	-	1221		Fosmidomycin resistance protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_06005			1232837	1234489	+	1653	ushA	bifunctional UDP-sugar hydrolase/5'-nucleotidase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_06010			1234526	1235005	-	480		aminoacyl-tRNA deacylase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_06015			1235209	1236003	-	795		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_06020			1236141	1236482	+	342		XRE family transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_06025			1236899	1239403	-	2505	copA	Cu+ exporting ATPase						
